timestamp,open,high,low,close,volume
2025-11-21 12:00:00+00:00,82279.2,83569.2,80600.0,83240.1,46930.281
2025-11-21 13:00:00+00:00,83240.1,84384.6,83060.3,84065.2,23363.458
2025-11-21 14:00:00+00:00,84065.3,85449.2,83508.7,84801.0,31082.717
2025-11-21 15:00:00+00:00,84801.0,85063.5,82699.9,82905.1,28161.414
2025-11-21 16:00:00+00:00,82905.0,84900.1,82300.0,84883.1,28706.872
2025-11-21 17:00:00+00:00,84883.0,85548.4,84524.5,84842.7,21192.728
2025-11-21 18:00:00+00:00,84842.8,85055.6,83250.1,84534.2,22618.862
2025-11-21 19:00:00+00:00,84534.2,84982.0,84025.9,84167.2,8215.863
2025-11-21 20:00:00+00:00,84167.1,84618.2,83418.4,84529.0,11924.183
2025-11-21 21:00:00+00:00,84529.0,85374.5,84312.2,85142.4,6605.103
2025-11-21 22:00:00+00:00,85142.5,85369.6,84215.1,84242.3,7049.447
2025-11-21 23:00:00+00:00,84242.2,85322.4,84078.0,85093.5,5884.091
2025-11-22 00:00:00+00:00,85093.6,85599.9,84500.9,84695.1,7646.934
2025-11-22 01:00:00+00:00,84695.1,85175.2,84537.4,85143.0,4233.382
2025-11-22 02:00:00+00:00,85143.5,85172.8,84243.3,84492.0,4403.321
2025-11-22 03:00:00+00:00,84492.0,84579.4,84180.0,84414.1,3614.25
2025-11-22 04:00:00+00:00,84414.0,84524.9,83792.0,84206.7,5858.185
2025-11-22 05:00:00+00:00,84206.7,84284.1,83833.8,84250.0,3480.501
2025-11-22 06:00:00+00:00,84250.0,84764.3,84040.3,84597.5,4292.455
2025-11-22 07:00:00+00:00,84597.4,84632.7,84355.4,84537.4,2334.151
2025-11-22 08:00:00+00:00,84537.4,84546.4,83896.6,83979.3,4647.685
2025-11-22 09:00:00+00:00,83979.3,84315.6,83821.3,83898.5,4333.553
2025-11-22 10:00:00+00:00,83898.6,84187.3,83456.0,83666.1,6219.994
2025-11-22 11:00:00+00:00,83666.0,84328.5,83552.7,84066.2,5462.812
2025-11-22 12:00:00+00:00,84066.2,84131.0,83578.5,83845.2,4759.96
2025-11-22 13:00:00+00:00,83845.2,84100.0,83607.4,83908.0,3808.204
2025-11-22 14:00:00+00:00,83907.9,84712.7,83892.5,84451.5,6387.293
2025-11-22 15:00:00+00:00,84451.4,84535.7,83968.6,84239.9,3626.999
2025-11-22 16:00:00+00:00,84239.9,84888.0,84175.0,84659.7,3867.911
2025-11-22 17:00:00+00:00,84659.6,84690.0,84385.2,84515.5,2549.043
2025-11-22 18:00:00+00:00,84515.2,84648.4,84425.9,84624.8,1368.798
2025-11-22 19:00:00+00:00,84624.8,84761.8,84463.6,84566.7,1277.356
2025-11-22 20:00:00+00:00,84566.8,84779.8,84193.8,84426.7,2127.776
2025-11-22 21:00:00+00:00,84426.7,84481.1,84195.4,84370.0,1464.153
2025-11-22 22:00:00+00:00,84370.1,85238.3,84234.8,85020.6,3648.478
2025-11-22 23:00:00+00:00,85020.5,85139.9,84618.0,84689.4,2783.861
2025-11-23 00:00:00+00:00,84689.4,85286.8,84622.0,84929.1,4931.119
2025-11-23 01:00:00+00:00,84929.2,86200.0,84910.8,85837.5,7771.988
2025-11-23 02:00:00+00:00,85837.5,86300.0,85629.3,85948.4,7590.733
2025-11-23 03:00:00+00:00,85948.5,86261.0,85764.1,86261.0,3906.257
2025-11-23 04:00:00+00:00,86261.0,86826.8,86104.8,86499.3,9344.478
2025-11-23 05:00:00+00:00,86499.4,86540.5,85935.0,86315.3,4479.883
2025-11-23 06:00:00+00:00,86315.2,86458.7,85819.8,85819.8,4422.867
2025-11-23 07:00:00+00:00,85819.8,85881.5,85348.7,85732.0,6355.218
2025-11-23 08:00:00+00:00,85732.1,86158.7,85724.7,86100.0,4861.159
2025-11-23 09:00:00+00:00,86100.0,86438.5,86031.6,86348.2,3362.555
2025-11-23 10:00:00+00:00,86348.2,86410.0,86000.0,86023.9,3830.884
2025-11-23 11:00:00+00:00,86024.0,86379.9,85777.9,86290.3,4619.143
2025-11-23 12:00:00+00:00,86290.3,86858.0,86222.0,86485.1,8362.02
2025-11-23 13:00:00+00:00,86485.1,86899.0,86270.4,86887.9,5122.232
2025-11-23 14:00:00+00:00,86887.9,87178.9,86444.0,86512.2,8131.938
2025-11-23 15:00:00+00:00,86512.3,87222.0,86406.1,87042.8,5229.063
2025-11-23 16:00:00+00:00,87042.8,87472.0,86632.9,86647.4,9393.025
2025-11-23 17:00:00+00:00,86647.4,86920.4,86458.0,86699.4,5181.512
2025-11-23 18:00:00+00:00,86699.4,87223.3,86673.5,86950.8,3789.934
2025-11-23 19:00:00+00:00,86950.7,87653.9,86888.0,87276.7,6178.834
2025-11-23 20:00:00+00:00,87276.7,87652.9,87175.6,87435.0,4040.626
2025-11-23 21:00:00+00:00,87435.1,87950.0,87100.0,87945.0,4281.486
2025-11-23 22:00:00+00:00,87944.9,88100.0,87511.6,87964.7,5157.216
2025-11-23 23:00:00+00:00,87964.7,88049.8,86700.0,86807.7,8585.903
2025-11-24 00:00:00+00:00,86807.6,87189.1,85915.0,86701.8,12992.239
2025-11-24 01:00:00+00:00,86701.7,87054.0,86360.9,87033.6,6912.366
2025-11-24 02:00:00+00:00,87033.6,88049.5,86976.8,87483.6,12188.227
2025-11-24 03:00:00+00:00,87483.6,87756.4,87150.7,87408.8,4665.881
2025-11-24 04:00:00+00:00,87408.7,87555.4,86400.0,86682.7,7476.253
2025-11-24 05:00:00+00:00,86682.6,87795.9,86624.6,87425.3,7194.677
2025-11-24 06:00:00+00:00,87425.4,87475.1,86736.9,86862.1,6034.819
2025-11-24 07:00:00+00:00,86862.1,87311.1,86642.1,87004.6,5389.417
2025-11-24 08:00:00+00:00,87004.6,87004.6,86674.4,86916.5,3807.19
2025-11-24 09:00:00+00:00,86916.4,86916.4,85760.0,85913.7,10392.66
2025-11-24 10:00:00+00:00,85913.8,86164.7,85654.1,86017.1,6800.987
2025-11-24 11:00:00+00:00,86017.1,86409.3,85796.2,86232.5,4189.21
2025-11-24 12:00:00+00:00,86232.5,86290.0,85840.0,85967.3,5965.959
2025-11-24 13:00:00+00:00,85967.2,86544.2,85919.0,86114.7,6591.232
2025-11-24 14:00:00+00:00,86114.7,86634.1,85226.4,86128.0,18662.051
2025-11-24 15:00:00+00:00,86127.9,86700.0,85858.8,86571.0,16200.568
2025-11-24 16:00:00+00:00,86571.1,87678.7,86571.0,87123.2,15634.382
2025-11-24 17:00:00+00:00,87123.3,88402.7,86888.0,88314.9,14748.332
2025-11-24 18:00:00+00:00,88315.0,88669.6,88128.4,88658.9,11677.785
2025-11-24 19:00:00+00:00,88658.8,88788.0,87990.7,88277.0,9393.469
2025-11-24 20:00:00+00:00,88277.1,89177.3,88277.1,89018.7,11481.904
2025-11-24 21:00:00+00:00,89018.6,89073.3,88670.0,88713.3,4489.722
2025-11-24 22:00:00+00:00,88713.3,89053.3,88548.6,88584.7,3532.581
2025-11-24 23:00:00+00:00,88584.7,88650.5,88205.3,88247.1,4691.421
2025-11-25 00:00:00+00:00,88247.1,88247.1,87825.0,88057.9,5747.562
2025-11-25 01:00:00+00:00,88058.0,88172.6,87666.0,87687.5,4813.754
2025-11-25 02:00:00+00:00,87687.6,87900.0,87378.8,87864.4,5197.445
2025-11-25 03:00:00+00:00,87864.3,88014.2,87500.0,87775.1,3955.216
2025-11-25 04:00:00+00:00,87775.0,88477.6,87739.6,88298.9,5461.34
2025-11-25 05:00:00+00:00,88298.9,88299.0,87884.1,88078.3,2521.941
2025-11-25 06:00:00+00:00,88078.3,88110.1,87757.8,87963.8,2699.732
2025-11-25 07:00:00+00:00,87963.8,88022.2,87240.0,87362.2,6381.878
2025-11-25 08:00:00+00:00,87362.2,87585.7,86959.9,86978.6,6424.0
2025-11-25 09:00:00+00:00,86978.6,87218.3,86628.4,87194.3,9531.828
2025-11-25 10:00:00+00:00,87194.3,87384.2,86904.7,87358.6,4882.576
2025-11-25 11:00:00+00:00,87358.5,87488.5,87257.8,87311.9,2948.769
2025-11-25 12:00:00+00:00,87312.0,87732.7,87310.5,87470.6,4591.709
2025-11-25 13:00:00+00:00,87470.6,87675.0,86806.2,87027.8,8757.527
2025-11-25 14:00:00+00:00,87027.8,87261.3,86061.1,86695.0,16137.107
2025-11-25 15:00:00+00:00,86694.9,87267.8,86150.0,86946.5,10237.762
2025-11-25 16:00:00+00:00,86946.6,87255.0,86661.1,87081.0,6166.56
2025-11-25 17:00:00+00:00,87080.9,88115.0,87000.1,87581.1,9631.952
2025-11-25 18:00:00+00:00,87581.1,87796.2,87182.3,87195.5,4601.734
2025-11-25 19:00:00+00:00,87195.6,87300.6,86132.7,86835.0,9681.879
2025-11-25 20:00:00+00:00,86835.1,87428.6,86660.6,87330.8,5697.656
2025-11-25 21:00:00+00:00,87330.6,87407.1,86936.9,86993.5,3206.186
2025-11-25 22:00:00+00:00,86993.4,87686.5,86542.0,87606.2,5786.504
2025-11-25 23:00:00+00:00,87606.2,87869.4,87284.9,87324.1,4575.038
2025-11-26 00:00:00+00:00,87324.1,87734.1,87315.0,87536.7,4074.701
2025-11-26 01:00:00+00:00,87536.7,88200.0,87291.1,87878.7,4965.291
2025-11-26 02:00:00+00:00,87878.6,88046.6,87610.0,87672.5,3416.717
2025-11-26 03:00:00+00:00,87672.6,87852.0,87022.2,87088.5,4684.266
2025-11-26 04:00:00+00:00,87088.4,87323.3,86851.1,87190.0,4944.626
2025-11-26 05:00:00+00:00,87190.0,87711.1,87175.0,87479.9,3523.467
2025-11-26 06:00:00+00:00,87479.9,87857.3,87410.1,87762.4,2809.766
2025-11-26 07:00:00+00:00,87762.4,87947.0,87661.0,87896.2,2827.734
2025-11-26 08:00:00+00:00,87896.2,87909.2,87368.0,87380.6,3232.013
2025-11-26 09:00:00+00:00,87380.5,87413.9,86700.9,86799.9,5837.826
2025-11-26 10:00:00+00:00,86799.9,87023.2,86630.0,86916.1,5046.655
2025-11-26 11:00:00+00:00,86916.1,87062.4,86804.0,87049.2,3338.458
2025-11-26 12:00:00+00:00,87049.1,87134.5,86260.9,86601.1,8699.878
2025-11-26 13:00:00+00:00,86601.0,87087.3,86517.9,87082.0,6214.826
2025-11-26 14:00:00+00:00,87082.1,87646.8,86716.0,86858.1,10907.573
2025-11-26 15:00:00+00:00,86858.0,87318.0,86596.6,86926.2,10464.855
2025-11-26 16:00:00+00:00,86926.3,87939.3,86914.3,87778.9,9993.612
2025-11-26 17:00:00+00:00,87778.9,89927.6,87663.4,89792.5,22581.303
2025-11-26 18:00:00+00:00,89792.4,90362.7,89630.3,90103.4,15698.211
2025-11-26 19:00:00+00:00,90103.5,90150.1,89692.3,89923.3,6038.94
2025-11-26 20:00:00+00:00,89923.3,90069.2,89458.7,89811.0,6189.541
2025-11-26 21:00:00+00:00,89811.0,90468.4,89759.0,90142.8,5919.253
2025-11-26 22:00:00+00:00,90142.8,90655.4,90074.6,90330.5,4457.393
2025-11-26 23:00:00+00:00,90330.5,90555.0,90263.0,90438.1,3279.628
2025-11-27 00:00:00+00:00,90438.0,90533.0,90024.4,90426.6,5456.217
2025-11-27 01:00:00+00:00,90426.5,91195.1,90324.0,91094.8,8712.023
2025-11-27 02:00:00+00:00,91094.7,91850.0,90832.2,91335.4,12868.617
2025-11-27 03:00:00+00:00,91335.3,91557.0,91000.0,91049.3,5709.07
2025-11-27 04:00:00+00:00,91049.3,91314.8,91013.1,91233.0,2930.915
2025-11-27 05:00:00+00:00,91232.9,91520.0,90843.8,90932.0,5935.559
2025-11-27 06:00:00+00:00,90932.0,91399.3,90928.8,91198.6,2945.908
2025-11-27 07:00:00+00:00,91198.6,91461.9,91091.6,91361.5,2365.018
2025-11-27 08:00:00+00:00,91361.4,91477.1,91177.2,91440.2,3046.426
2025-11-27 09:00:00+00:00,91440.3,91931.9,91440.0,91523.6,7682.239
2025-11-27 10:00:00+00:00,91523.7,91704.0,91299.0,91566.0,4691.199
2025-11-27 11:00:00+00:00,91566.1,91577.2,91261.8,91334.9,2718.253
2025-11-27 12:00:00+00:00,91334.9,91418.4,90914.2,90954.6,6273.668
2025-11-27 13:00:00+00:00,90954.7,91043.1,90410.6,90813.7,10412.143
2025-11-27 14:00:00+00:00,90813.6,90945.4,90531.1,90744.6,3948.387
2025-11-27 15:00:00+00:00,90744.6,90943.5,90586.1,90912.9,3395.519
2025-11-27 16:00:00+00:00,90913.0,91520.0,90800.4,91410.1,8192.379
2025-11-27 17:00:00+00:00,91410.0,91597.8,91252.0,91431.0,3028.19
2025-11-27 18:00:00+00:00,91430.9,91800.0,91297.3,91741.1,3943.89
2025-11-27 19:00:00+00:00,91741.0,91741.0,91456.6,91489.0,2026.573
2025-11-27 20:00:00+00:00,91489.0,91554.8,91353.0,91387.6,1644.488
2025-11-27 21:00:00+00:00,91387.6,91562.8,91156.4,91373.4,1851.839
2025-11-27 22:00:00+00:00,91373.5,91550.0,91058.4,91285.0,2033.995
2025-11-27 23:00:00+00:00,91285.0,91524.0,91173.9,91292.2,1872.717
2025-11-28 00:00:00+00:00,91292.2,91386.6,91023.4,91173.3,1933.464
2025-11-28 01:00:00+00:00,91173.2,91173.3,90750.0,90754.3,3980.413
2025-11-28 02:00:00+00:00,90754.3,91111.5,90612.2,91035.7,5368.834
2025-11-28 03:00:00+00:00,91035.8,91266.0,90955.5,91168.0,2474.445
2025-11-28 04:00:00+00:00,91168.0,91450.0,91084.5,91381.4,2347.394
2025-11-28 05:00:00+00:00,91381.5,91690.0,91258.9,91576.6,3477.922
2025-11-28 06:00:00+00:00,91576.7,91576.7,91117.1,91255.3,3145.946
2025-11-28 07:00:00+00:00,91255.3,91529.9,90824.1,90870.2,4539.641
2025-11-28 08:00:00+00:00,90870.2,91680.0,90863.6,91649.9,6396.331
2025-11-28 09:00:00+00:00,91649.9,91855.0,91369.6,91560.8,4769.501
2025-11-28 10:00:00+00:00,91560.9,91830.6,91434.1,91802.8,2772.559
2025-11-28 11:00:00+00:00,91802.7,92000.0,91007.4,91382.9,7651.013
2025-11-28 12:00:00+00:00,91383.0,91647.5,91351.4,91468.4,2874.52
2025-11-28 13:00:00+00:00,91468.6,92679.3,91314.4,92329.2,13541.666
2025-11-28 14:00:00+00:00,92329.2,93080.0,91770.0,92202.1,21397.368
2025-11-28 15:00:00+00:00,92202.0,92743.6,91919.4,92299.9,10309.245
2025-11-28 16:00:00+00:00,92299.8,92323.6,90815.2,90880.1,15227.043
2025-11-28 17:00:00+00:00,90880.1,91162.9,90155.0,90620.5,15459.65
2025-11-28 18:00:00+00:00,90621.2,90935.0,90368.9,90787.8,7162.159
2025-11-28 19:00:00+00:00,90787.8,91163.5,90778.2,91106.1,3397.321
2025-11-28 20:00:00+00:00,91106.0,91176.7,90816.0,91147.6,2545.229
2025-11-28 21:00:00+00:00,91147.5,91209.0,90831.6,90831.8,1813.325
2025-11-28 22:00:00+00:00,90831.7,91106.9,90657.6,91073.5,2808.4
2025-11-28 23:00:00+00:00,91073.5,91145.0,90840.0,90847.8,1526.958
2025-11-29 00:00:00+00:00,90847.8,90930.3,90720.6,90837.5,1558.016
2025-11-29 01:00:00+00:00,90837.4,91078.4,90750.1,90839.2,1387.66
2025-11-29 02:00:00+00:00,90839.3,90888.4,90500.0,90751.4,2983.456
2025-11-29 03:00:00+00:00,90751.4,90829.0,90616.8,90638.0,1124.769
2025-11-29 04:00:00+00:00,90638.1,90877.0,90505.3,90859.6,1527.6
2025-11-29 05:00:00+00:00,90859.5,90884.8,90683.9,90712.5,1261.848
2025-11-29 06:00:00+00:00,90712.5,90790.4,90265.2,90513.3,4593.029
2025-11-29 07:00:00+00:00,90513.3,90625.0,90327.0,90523.5,1897.926
2025-11-29 08:00:00+00:00,90523.4,90691.5,90430.5,90592.6,1995.209
2025-11-29 09:00:00+00:00,90592.6,90631.8,90455.5,90518.1,1198.388
2025-11-29 10:00:00+00:00,90518.1,90610.0,90335.2,90510.2,1668.397
2025-11-29 11:00:00+00:00,90510.2,90645.6,90414.0,90633.7,1423.016
2025-11-29 12:00:00+00:00,90633.8,90769.3,90484.3,90572.5,1740.065
2025-11-29 13:00:00+00:00,90572.6,90769.8,90543.8,90738.5,1831.865
2025-11-29 14:00:00+00:00,90738.5,90738.5,90572.8,90582.2,1251.446
2025-11-29 15:00:00+00:00,90582.2,91068.1,90582.2,91030.0,3932.194
2025-11-29 16:00:00+00:00,91030.0,91130.0,90821.4,90962.1,2347.701
2025-11-29 17:00:00+00:00,90962.1,90985.0,90381.1,90381.2,4017.276
2025-11-29 18:00:00+00:00,90381.1,90685.9,90092.7,90652.9,6716.804
2025-11-29 19:00:00+00:00,90652.9,90819.9,90562.7,90602.9,1721.036
2025-11-29 20:00:00+00:00,90602.9,91007.4,90363.0,90921.7,3814.515
2025-11-29 21:00:00+00:00,90921.8,91020.0,90773.6,90970.0,1991.457
2025-11-29 22:00:00+00:00,90970.0,90970.0,90666.0,90717.2,1321.344
2025-11-29 23:00:00+00:00,90717.2,90859.2,90653.0,90765.0,891.662
2025-11-30 00:00:00+00:00,90764.9,90907.3,90730.0,90853.6,1130.577
2025-11-30 01:00:00+00:00,90853.6,91016.0,90825.9,90866.0,1360.241
2025-11-30 02:00:00+00:00,90866.0,90994.1,90700.0,90745.2,1124.351
2025-11-30 03:00:00+00:00,90745.2,90881.1,90414.0,90873.0,3124.09
2025-11-30 04:00:00+00:00,90872.9,90935.8,90741.1,90808.2,1021.987
2025-11-30 05:00:00+00:00,90808.1,90808.1,90626.2,90742.7,930.053
2025-11-30 06:00:00+00:00,90742.7,90898.3,90675.1,90853.0,969.939
2025-11-30 07:00:00+00:00,90853.0,90999.4,90815.9,90924.5,1338.834
2025-11-30 08:00:00+00:00,90924.5,91428.2,90879.3,91132.5,5405.787
2025-11-30 09:00:00+00:00,91132.6,91580.0,91065.9,91353.5,5132.751
2025-11-30 10:00:00+00:00,91353.3,91416.4,91143.6,91185.4,1681.031
2025-11-30 11:00:00+00:00,91185.4,91347.5,90926.3,91000.9,2044.542
2025-11-30 12:00:00+00:00,91000.9,91495.7,90960.0,91432.4,3567.315
2025-11-30 13:00:00+00:00,91432.3,91934.4,91356.8,91726.9,7346.136
2025-11-30 14:00:00+00:00,91726.9,91734.5,91208.8,91459.7,3398.219
2025-11-30 15:00:00+00:00,91459.7,91577.0,91278.0,91405.8,2149.771
2025-11-30 16:00:00+00:00,91405.9,91818.8,91364.3,91789.4,3168.217
2025-11-30 17:00:00+00:00,91789.5,91789.5,91270.0,91444.1,2771.768
2025-11-30 18:00:00+00:00,91444.1,91444.1,91088.1,91420.3,1989.107
2025-11-30 19:00:00+00:00,91420.2,91461.3,91259.2,91423.2,1028.572
2025-11-30 20:00:00+00:00,91423.1,91592.3,91133.6,91272.7,1744.664
2025-11-30 21:00:00+00:00,91272.7,91293.2,90825.1,91139.1,3563.684
2025-11-30 22:00:00+00:00,91139.0,91300.0,91000.9,91178.9,1585.663
2025-11-30 23:00:00+00:00,91179.0,91213.2,90300.0,90320.6,8562.419
2025-12-01 00:00:00+00:00,90320.5,90396.9,86939.6,86970.7,43263.872
2025-12-01 01:00:00+00:00,86970.6,87713.9,86900.0,87134.0,14009.8
2025-12-01 02:00:00+00:00,87134.0,87472.1,86428.7,86685.6,13283.858
2025-12-01 03:00:00+00:00,86685.7,86791.2,86126.0,86319.2,9665.362
2025-12-01 04:00:00+00:00,86319.1,86331.1,85666.0,85767.7,10853.729
2025-12-01 05:00:00+00:00,85767.7,85979.0,85563.7,85966.9,7100.667
2025-12-01 06:00:00+00:00,85966.8,86314.4,85929.5,86189.9,8181.552
2025-12-01 07:00:00+00:00,86190.0,86524.6,86006.8,86487.6,5673.479
2025-12-01 08:00:00+00:00,86487.3,86842.0,86339.5,86811.0,5624.916
2025-12-01 09:00:00+00:00,86811.0,86886.0,86459.1,86659.1,4945.855
2025-12-01 10:00:00+00:00,86659.2,86770.5,86500.8,86599.0,2313.357
2025-12-01 11:00:00+00:00,86599.0,86658.0,86090.0,86100.1,6891.388
2025-12-01 12:00:00+00:00,86100.0,86193.0,84700.1,85396.2,22053.365
2025-12-01 13:00:00+00:00,85396.3,86129.8,85310.2,85943.2,13416.465
2025-12-01 14:00:00+00:00,85943.7,86625.0,85810.6,86017.3,16433.755
2025-12-01 15:00:00+00:00,86017.4,86089.9,83786.0,84650.0,31532.32
2025-12-01 16:00:00+00:00,84650.0,85436.6,84011.0,84540.3,20660.477
2025-12-01 17:00:00+00:00,84540.4,85236.6,84414.1,84902.8,8904.094
2025-12-01 18:00:00+00:00,84902.6,85528.7,84677.8,85159.2,11362.663
2025-12-01 19:00:00+00:00,85159.1,85262.3,84566.4,84985.0,5679.577
2025-12-01 20:00:00+00:00,84985.0,85801.5,84966.8,85474.1,11259.289
2025-12-01 21:00:00+00:00,85474.1,86462.7,85456.0,86380.1,12408.489
2025-12-01 22:00:00+00:00,86380.1,86817.0,86238.1,86518.2,6600.985
2025-12-01 23:00:00+00:00,86518.4,86778.0,86200.0,86241.6,4727.852
2025-12-02 00:00:00+00:00,86241.5,86630.1,86140.1,86472.0,4710.893
2025-12-02 01:00:00+00:00,86471.9,87384.0,86346.1,86409.9,9038.996
2025-12-02 02:00:00+00:00,86409.9,86823.0,86223.2,86501.2,4338.017
2025-12-02 03:00:00+00:00,86501.1,87066.5,86159.9,86936.0,5559.273
2025-12-02 04:00:00+00:00,86935.9,87245.9,86859.2,86924.9,4311.149
2025-12-02 05:00:00+00:00,86924.8,87081.4,86772.0,86968.7,2698.348
2025-12-02 06:00:00+00:00,86968.6,87148.7,86820.0,87043.7,2677.164
2025-12-02 07:00:00+00:00,87043.7,87075.0,86834.5,86965.0,2293.045
2025-12-02 08:00:00+00:00,86965.0,87018.1,86321.0,86438.0,8634.229
2025-12-02 09:00:00+00:00,86438.1,86964.1,86416.7,86734.4,4493.427
2025-12-02 10:00:00+00:00,86734.4,87640.0,86724.4,87241.8,6046.356
2025-12-02 11:00:00+00:00,87241.8,87576.5,86908.8,87326.9,5394.849
2025-12-02 12:00:00+00:00,87327.0,87516.0,87130.3,87225.6,4157.198
2025-12-02 13:00:00+00:00,87225.6,87870.2,87005.0,87691.3,8505.955
2025-12-02 14:00:00+00:00,87691.2,89246.1,87560.0,89225.1,28304.844
2025-12-02 15:00:00+00:00,89225.1,91211.3,89225.0,90809.2,37597.047
2025-12-02 16:00:00+00:00,90809.2,91309.4,90156.4,90713.9,17983.841
2025-12-02 17:00:00+00:00,90713.8,91969.0,90698.7,91417.5,17158.288
2025-12-02 18:00:00+00:00,91417.5,92253.7,91299.9,91905.0,12393.917
2025-12-02 19:00:00+00:00,91905.0,92273.2,91791.0,91849.9,7369.576
2025-12-02 20:00:00+00:00,91849.9,91883.8,90643.5,90976.1,18067.17
2025-12-02 21:00:00+00:00,90976.1,91573.6,90904.3,91500.2,5518.836
2025-12-02 22:00:00+00:00,91500.2,91970.4,91443.5,91932.7,6609.794
2025-12-02 23:00:00+00:00,91932.7,91943.6,91231.0,91249.1,4238.953
2025-12-03 00:00:00+00:00,91249.1,91716.0,90954.8,91620.3,6354.318
2025-12-03 01:00:00+00:00,91620.3,92465.6,91418.7,92215.3,7931.3
2025-12-03 02:00:00+00:00,92215.5,93020.0,92101.2,92784.2,11534.707
2025-12-03 03:00:00+00:00,92784.1,93068.9,92545.6,92589.2,4788.019
2025-12-03 04:00:00+00:00,92589.2,93456.0,92578.0,93302.2,9846.885
2025-12-03 05:00:00+00:00,93302.1,93632.5,93051.9,93591.0,9868.355
2025-12-03 06:00:00+00:00,93591.1,93932.7,93092.5,93386.0,11294.072
2025-12-03 07:00:00+00:00,93386.0,93418.6,92820.0,92969.9,6957.4
2025-12-03 08:00:00+00:00,92970.0,93147.8,92636.6,92740.8,6387.022
2025-12-03 09:00:00+00:00,92740.8,93179.7,92672.3,93132.1,5292.068
2025-12-03 10:00:00+00:00,93132.1,93338.4,92807.3,92899.9,5446.204
2025-12-03 11:00:00+00:00,92899.9,93009.8,92602.8,92957.7,4242.624
2025-12-03 12:00:00+00:00,92957.6,93069.7,92637.9,92882.3,4066.967
2025-12-03 13:00:00+00:00,92882.2,93225.4,92828.6,93077.6,5017.27
2025-12-03 14:00:00+00:00,93077.7,93653.6,91637.4,92300.0,36289.083
2025-12-03 15:00:00+00:00,92300.0,92943.4,91873.9,92332.9,13040.258
2025-12-03 16:00:00+00:00,92333.0,92712.8,91733.2,92212.4,8735.712
2025-12-03 17:00:00+00:00,92212.4,93000.0,92159.9,92919.5,8980.413
2025-12-03 18:00:00+00:00,92919.4,93471.1,92315.3,92584.8,9731.934
2025-12-03 19:00:00+00:00,92584.8,93062.9,92489.3,92995.8,3242.163
2025-12-03 20:00:00+00:00,92995.8,93345.3,92784.3,92928.2,4208.583
2025-12-03 21:00:00+00:00,92928.8,93725.0,92801.0,93645.0,4692.065
2025-12-03 22:00:00+00:00,93645.0,94185.0,93232.8,93738.4,7360.675
2025-12-03 23:00:00+00:00,93738.5,94061.2,93297.8,93376.7,5990.22
2025-12-04 00:00:00+00:00,93376.8,93431.8,92628.0,93013.9,7217.528
2025-12-04 01:00:00+00:00,93013.9,93725.0,92940.4,93150.0,5626.738
2025-12-04 02:00:00+00:00,93150.0,94040.0,93072.8,93896.1,6764.568
2025-12-04 03:00:00+00:00,93896.1,94038.8,93351.0,93499.9,4892.482
2025-12-04 04:00:00+00:00,93500.0,93549.2,93170.0,93317.8,2876.026
2025-12-04 05:00:00+00:00,93317.8,93339.7,92737.0,92932.4,4737.601
2025-12-04 06:00:00+00:00,92932.4,93333.0,92800.1,93103.1,5104.689
2025-12-04 07:00:00+00:00,93103.0,93386.6,92852.4,93358.6,3283.133
2025-12-04 08:00:00+00:00,93358.5,93578.4,93002.5,93220.7,3639.549
2025-12-04 09:00:00+00:00,93220.7,93600.0,93201.0,93408.6,4173.181
2025-12-04 10:00:00+00:00,93408.6,93531.7,93111.1,93210.7,3032.719
2025-12-04 11:00:00+00:00,93210.7,93269.5,92666.1,92894.9,5479.818
2025-12-04 12:00:00+00:00,92894.9,93155.0,92725.4,92947.9,3391.405
2025-12-04 13:00:00+00:00,92947.8,93011.4,92366.0,92480.4,9296.97
2025-12-04 14:00:00+00:00,92480.4,92788.1,91762.0,91859.4,11574.866
2025-12-04 15:00:00+00:00,91859.3,93256.3,91845.8,92933.5,14481.987
2025-12-04 16:00:00+00:00,92933.4,93143.4,92220.0,92390.0,8874.472
2025-12-04 17:00:00+00:00,92389.9,92500.0,91700.0,92384.5,8394.73
2025-12-04 18:00:00+00:00,92384.6,92516.8,91909.8,92093.4,4692.856
2025-12-04 19:00:00+00:00,92093.4,92140.5,90822.5,91941.5,16520.762
2025-12-04 20:00:00+00:00,91941.5,92500.0,91649.8,92431.7,5934.234
2025-12-04 21:00:00+00:00,92431.8,92676.8,92036.1,92111.2,3212.793
2025-12-04 22:00:00+00:00,92111.2,92458.3,92103.2,92295.5,1882.988
2025-12-04 23:00:00+00:00,92295.5,92419.6,92022.3,92034.7,1686.332
2025-12-05 00:00:00+00:00,92034.7,92444.0,92015.0,92259.9,2038.607
2025-12-05 01:00:00+00:00,92259.8,92566.0,92188.8,92322.2,2356.135
2025-12-05 02:00:00+00:00,92322.1,92665.5,92215.0,92476.1,2597.816
2025-12-05 03:00:00+00:00,92476.1,92625.0,91917.7,92104.9,3964.294
2025-12-05 04:00:00+00:00,92104.8,92350.0,91750.6,91985.5,4493.546
2025-12-05 05:00:00+00:00,91985.6,92164.5,91829.6,91902.6,2250.834
2025-12-05 06:00:00+00:00,91902.7,92244.8,91865.3,92235.6,2391.333
2025-12-05 07:00:00+00:00,92235.6,92455.4,92158.5,92227.5,3170.626
2025-12-05 08:00:00+00:00,92227.6,92227.6,91857.6,92080.0,2574.718
